,ANIO,MES,LOCALIDAD,COD_UPZ,Cluster
2761,2023,10,RAFAEL URIBE URIBE,54,1
2762,2023,10,SANTA FE,91,1
2763,2023,10,SANTA FE,93,1
2764,2023,10,SANTA FE,95,0
2765,2023,10,SUBA,17,0
2766,2023,10,SUBA,18,0
2767,2023,10,SUBA,19,1
2768,2023,10,SUBA,2,0
2769,2023,10,SUBA,20,1
2770,2023,10,SUBA,23,2
2771,2023,10,SUBA,24,1
2772,2023,10,SUBA,25,1
2773,2023,10,SUBA,27,1
2774,2023,10,SUBA,28,1
2775,2023,10,SUBA,3,0
2776,2023,10,TEUSAQUILLO,100,1
2777,2023,10,TEUSAQUILLO,101,2
2778,2023,10,TEUSAQUILLO,106,1
2779,2023,10,TEUSAQUILLO,107,1
2780,2023,10,TEUSAQUILLO,109,1
2781,2023,10,TUNJUELITO,42,1
2782,2023,10,TUNJUELITO,62,1
2783,2023,10,USAQUÃ‰N,1,2
2784,2023,10,USAQUÃ‰N,10,2
2785,2023,10,USAQUÃ‰N,11,1
2786,2023,10,USAQUÃ‰N,12,1
2787,2023,10,USAQUÃ‰N,13,2
2788,2023,10,USAQUÃ‰N,14,2
2789,2023,10,USAQUÃ‰N,15,1
2790,2023,10,USAQUÃ‰N,16,2
2791,2023,10,USAQUÃ‰N,9,1
2792,2023,10,USME,56,0
2793,2023,10,USME,57,1
2794,2023,10,USME,58,1
2795,2023,10,USME,61,1
2796,2023,11,ANTONIO NARIÃ‘O,35,1
2797,2023,11,ANTONIO NARIÃ‘O,38,1
2798,2023,11,BARRIOS UNIDOS,103,1
2799,2023,11,BARRIOS UNIDOS,21,1
2800,2023,11,BARRIOS UNIDOS,22,1
2801,2023,11,BARRIOS UNIDOS,98,2
2802,2023,11,BOSA,84,1
2803,2023,11,BOSA,85,1
2804,2023,11,BOSA,86,1
2805,2023,11,BOSA,87,0
2806,2023,11,CANDELARIA,94,1
2807,2023,11,CHAPINERO,88,1
2808,2023,11,CHAPINERO,90,1
2809,2023,11,CHAPINERO,97,2
2810,2023,11,CHAPINERO,99,1
2811,2023,11,KENNEDY,113,2
2812,2023,11,KENNEDY,44,2
2813,2023,11,KENNEDY,45,1
2814,2023,11,KENNEDY,46,1
2815,2023,11,KENNEDY,48,1
2816,2023,11,KENNEDY,79,1
2817,2023,11,KENNEDY,80,1
2818,2023,11,KENNEDY,81,1
2819,2023,11,PUENTE ARANDA,108,1
2820,2023,11,PUENTE ARANDA,111,1
2821,2023,11,PUENTE ARANDA,40,1
2822,2023,11,PUENTE ARANDA,41,1
2823,2023,11,RAFAEL URIBE URIBE,39,1
2824,2023,11,RAFAEL URIBE URIBE,53,1
2825,2023,11,RAFAEL URIBE URIBE,54,1
2826,2023,11,SANTA FE,91,1
2827,2023,11,SANTA FE,93,1
2828,2023,11,SANTA FE,95,1
2829,2023,11,SUBA,17,0
2830,2023,11,SUBA,18,0
2831,2023,11,SUBA,19,1
2832,2023,11,SUBA,2,0
2833,2023,11,SUBA,20,1
2834,2023,11,SUBA,23,2
2835,2023,11,SUBA,24,1
2836,2023,11,SUBA,25,1
2837,2023,11,SUBA,27,1
2838,2023,11,SUBA,28,1
2839,2023,11,SUBA,3,0
2840,2023,11,TEUSAQUILLO,100,1
2841,2023,11,TEUSAQUILLO,101,2
2842,2023,11,TEUSAQUILLO,106,1
2843,2023,11,TEUSAQUILLO,107,1
2844,2023,11,TEUSAQUILLO,109,1
2845,2023,11,TUNJUELITO,42,1
2846,2023,11,TUNJUELITO,62,1
2847,2023,11,USAQUÃ‰N,1,1
2848,2023,11,USAQUÃ‰N,10,2
2849,2023,11,USAQUÃ‰N,11,1
2850,2023,11,USAQUÃ‰N,12,1
2851,2023,11,USAQUÃ‰N,13,2
2852,2023,11,USAQUÃ‰N,14,1
2853,2023,11,USAQUÃ‰N,15,1
2854,2023,11,USAQUÃ‰N,16,2
2855,2023,11,USAQUÃ‰N,9,0
2856,2023,11,USME,56,0
2857,2023,11,USME,57,1
2858,2023,11,USME,58,1
2859,2023,11,USME,61,1
